,Date,High,Low,Open,Close,Volume,Adj Close,Daily Return
20,2020-01-31,2055.719970703125,2002.27001953125,2051.469970703125,2008.719970703125,15567300,2008.719970703125,0.0737913021087453
21,2020-02-03,2048.5,2000.25,2010.5999755859373,2004.199951171875,5891700,2004.199951171875,-0.002250198931246672
22,2020-02-04,2059.800048828125,2015.3699951171875,2029.8800048828125,2049.669921875,5289300,2049.669921875,0.02268734248623172
23,2020-02-05,2071.02001953125,2032.0,2071.02001953125,2039.8699951171875,4376200,2039.8699951171875,-0.004781221919306744
24,2020-02-06,2056.300048828125,2024.800048828125,2041.02001953125,2050.22998046875,3183000,2050.22998046875,0.005078747849794896
25,2020-02-07,2098.530029296875,2038.0999755859373,2041.989990234375,2079.280029296875,5095300,2079.280029296875,0.01416916594960882
26,2020-02-10,2135.60009765625,2084.9599609375,2085.010009765625,2133.909912109375,5056200,2133.909912109375,0.026273461026302236
27,2020-02-11,2185.949951171875,2136.0,2150.89990234375,2150.800048828125,5746000,2150.800048828125,0.007915112359196952
28,2020-02-12,2180.25,2155.2900390625,2163.199951171875,2160.0,3334300,2160.0,0.004277455348249415
29,2020-02-13,2170.280029296875,2142.0,2144.989990234375,2149.8701171875,3031800,2149.8701171875,-0.004689760561342626
30,2020-02-14,2159.0400390625,2125.889892578125,2155.679931640625,2134.8701171875,2606200,2134.8701171875,-0.006977165680884578
31,2020-02-18,2166.070068359375,2124.110107421875,2125.02001953125,2155.669921875,2945600,2155.669921875,0.0097428899866292
32,2020-02-19,2185.10009765625,2161.1201171875,2167.800048828125,2170.219970703125,2561200,2170.219970703125,0.006749664538376665
33,2020-02-20,2176.7900390625,2127.449951171875,2173.070068359375,2153.10009765625,3131300,2153.10009765625,-0.007888542764320938
34,2020-02-21,2144.550048828125,2088.0,2142.14990234375,2095.969970703125,4646300,2095.969970703125,-0.02653389269514861
35,2020-02-24,2039.300048828125,1987.969970703125,2003.1800537109373,2009.2900390625,6547000,2009.2900390625,-0.041355521716538224
36,2020-02-25,2034.5999755859373,1958.4200439453125,2026.4200439453125,1972.739990234375,6219100,1972.739990234375,-0.018190529051335225
37,2020-02-26,2014.6700439453125,1960.449951171875,1970.280029296875,1979.5899658203125,5224600,1979.5899658203125,0.0034723154697764436
38,2020-02-27,1975.0,1882.760009765625,1934.3800048828125,1884.300048828125,8144000,1884.300048828125,-0.04813618912879303
39,2020-02-28,1889.760009765625,1811.1300048828125,1814.6300048828125,1883.75,9481000,1883.75,-0.00029191148642548903
40,2020-03-02,1954.510009765625,1870.0,1906.489990234375,1953.949951171875,6761700,1953.949951171875,0.03726606565195745
41,2020-03-03,1996.3299560546875,1888.0899658203125,1975.3699951171875,1908.989990234375,7534500,1908.989990234375,-0.023009781243647165
42,2020-03-04,1978.0,1922.0,1946.5699462890625,1975.8299560546875,4772900,1975.8299560546875,0.03501326154785467
43,2020-03-05,1960.719970703125,1910.0,1933.0,1924.030029296875,4748200,1924.030029296875,-0.026216793909353386
44,2020-03-06,1910.8699951171875,1869.5,1875.0,1901.0899658203125,5273600,1901.0899658203125,-0.011922923825126497
45,2020-03-09,1862.77001953125,1761.2900390625,1773.8599853515625,1800.6099853515625,7813200,1800.6099853515625,-0.05285387976123124
46,2020-03-10,1894.27001953125,1818.1700439453125,1870.8800048828125,1891.8199462890625,7133300,1891.8199462890625,0.05065503450470521
47,2020-03-11,1871.3199462890625,1801.5,1857.8499755859373,1820.8599853515625,5624800,1820.8599853515625,-0.037508834324689766
48,2020-03-12,1765.0,1675.0,1721.97998046875,1676.6099853515625,11346200,1676.6099853515625,-0.07922080838749879
49,2020-03-13,1786.31005859375,1680.6199951171875,1755.0,1785.0,8809700,1785.0,0.06464831749508493
50,2020-03-16,1759.449951171875,1626.030029296875,1641.510009765625,1689.1500244140625,8917300,1689.1500244140625,-0.05369746531425068
51,2020-03-17,1857.780029296875,1689.239990234375,1775.469970703125,1807.8399658203125,10917100,1807.8399658203125,0.07026607446986333
52,2020-03-18,1841.6600341796875,1745.0,1750.0,1830.0,9645200,1830.0,0.012257741060410998
53,2020-03-19,1945.0,1832.6500244140625,1860.0,1880.9300537109373,10399900,1880.9300537109373,0.02783063044313505
54,2020-03-20,1957.0,1820.72998046875,1926.31005859375,1846.0899658203125,9817900,1846.0899658203125,-0.018522798241161542
55,2020-03-23,1919.4000244140625,1812.0,1827.75,1902.8299560546875,7808500,1902.8299560546875,0.0307352248725119
56,2020-03-24,1955.0,1900.3399658203125,1951.5,1940.0999755859373,7147100,1940.0999755859373,0.019586626441663313
57,2020-03-25,1950.260009765625,1885.780029296875,1920.68994140625,1885.8399658203125,6479100,1885.8399658203125,-0.02796763592001872
58,2020-03-26,1956.489990234375,1889.2900390625,1902.0,1955.489990234375,6221300,1955.489990234375,0.03693315746639492
59,2020-03-27,1939.7900390625,1899.9200439453125,1930.8599853515625,1900.0999755859373,5387900,1900.0999755859373,-0.02832538899460124
60,2020-03-30,1973.6300048828125,1912.3399658203125,1922.8299560546875,1963.949951171875,6126100,1963.949951171875,0.03360348213585351
61,2020-03-31,1993.02001953125,1944.010009765625,1964.3499755859373,1949.719970703125,5123600,1949.719970703125,-0.007245592210870289
62,2020-04-01,1944.9599609375,1893.0,1932.969970703125,1907.699951171875,4121900,1907.699951171875,-0.021551822909264384
63,2020-04-02,1927.530029296875,1890.0,1901.6400146484373,1918.8299560546875,4336000,1918.8299560546875,0.005834253377202003
64,2020-04-03,1926.3299560546875,1889.1500244140625,1911.1500244140625,1906.5899658203125,3609900,1906.5899658203125,-0.0063788821910731874
65,2020-04-06,1998.52001953125,1930.02001953125,1936.0,1997.5899658203125,5773200,1997.5899658203125,0.04772919276371379
66,2020-04-07,2035.719970703125,1997.6199951171875,2017.1099853515625,2011.5999755859373,5114000,2011.5999755859373,0.007013456217413339
67,2020-04-08,2044.0,2011.1500244140625,2021.0,2043.0,3977300,2043.0,0.015609477428491392
68,2020-04-09,2053.0,2017.6600341796875,2044.300048828125,2042.760009765625,4646500,2042.760009765625,-0.0001174695224547273
69,2020-04-13,2180.0,2038.0,2040.0,2168.8701171875,6716700,2168.8701171875,0.06173515577894251
70,2020-04-14,2292.0,2186.2099609375,2200.469970703125,2283.320068359375,8087200,2283.320068359375,0.05276938912335094
71,2020-04-15,2333.3701171875,2245.0,2257.679931640625,2307.679931640625,6866600,2307.679931640625,0.01066861524094298
72,2020-04-16,2461.0,2335.0,2346.0,2408.18994140625,12038200,2408.18994140625,0.04355457114634098
73,2020-04-17,2400.0,2316.02001953125,2372.330078125,2375.0,7930000,2375.0,-0.013782111134833852
74,2020-04-20,2444.97998046875,2386.050048828125,2389.949951171875,2393.610107421875,5770700,2393.610107421875,0.00783583470394733
75,2020-04-21,2428.31005859375,2279.659912109375,2416.610107421875,2328.1201171875,7476700,2328.1201171875,-0.027360341615917272
76,2020-04-22,2394.0,2351.0,2369.0,2363.489990234375,4212200,2363.489990234375,0.015192460554657172
77,2020-04-23,2424.219970703125,2382.080078125,2399.97998046875,2399.449951171875,5066600,2399.449951171875,0.015214771835752039
78,2020-04-24,2420.429931640625,2382.0,2417.0,2410.219970703125,3824900,2410.219970703125,0.004488536852369052
79,2020-04-27,2444.8798828125,2363.0,2443.199951171875,2376.0,5645600,2376.0,-0.014197862070299827
80,2020-04-28,2373.5,2306.0,2372.10009765625,2314.080078125,5269400,2314.080078125,-0.026060573179713775
81,2020-04-29,2391.889892578125,2310.0,2330.010009765625,2372.7099609375,4591600,2372.7099609375,0.02533615122775057
82,2020-04-30,2475.0,2396.010009765625,2419.840087890625,2474.0,9534600,2474.0,0.042689599963780855
83,2020-05-01,2362.43994140625,2258.18994140625,2336.800048828125,2286.0400390625,9772600,2286.0400390625,-0.07597411517279706
84,2020-05-04,2326.97998046875,2256.3798828125,2256.3798828125,2315.989990234375,4865900,2315.989990234375,0.013101236487597756
85,2020-05-05,2351.0,2307.1298828125,2340.0,2317.800048828125,3242500,2317.800048828125,0.0007815485392348442
86,2020-05-06,2357.449951171875,2320.0,2329.43994140625,2351.260009765625,3117800,2351.260009765625,0.014436086043926544
87,2020-05-07,2376.0,2343.110107421875,2374.780029296875,2367.610107421875,3396400,2367.610107421875,0.006953759936520143
88,2020-05-08,2387.239990234375,2357.0,2372.139892578125,2379.610107421875,3206600,2379.610107421875,0.005068402082920143
89,2020-05-11,2419.669921875,2372.110107421875,2374.699951171875,2409.0,3259200,2409.0,0.012350717660199573
90,2020-05-12,2419.0,2355.0,2411.85009765625,2356.949951171875,3074900,2356.949951171875,-0.021606495985107887
91,2020-05-13,2407.699951171875,2337.800048828125,2366.800048828125,2367.919921875,4782900,2367.919921875,0.004654307868383389
92,2020-05-14,2391.3701171875,2353.2099609375,2361.010009765625,2388.85009765625,3648100,2388.85009765625,0.008839055572739563
93,2020-05-15,2411.0,2356.3701171875,2368.52001953125,2409.780029296875,4235000,2409.780029296875,0.008761509004336254
94,2020-05-18,2433.0,2384.010009765625,2404.35009765625,2426.260009765625,4357200,2426.260009765625,0.006838790374388948
95,2020-05-19,2485.0,2428.969970703125,2429.830078125,2449.330078125,4320500,2449.330078125,0.009508489719370017
96,2020-05-20,2500.010009765625,2467.27001953125,2477.8701171875,2497.93994140625,3998100,2497.93994140625,0.019846187214775712
97,2020-05-21,2525.449951171875,2442.5400390625,2500.0,2446.739990234375,5114400,2446.739990234375,-0.020496870370330544
98,2020-05-22,2469.85009765625,2430.1298828125,2455.010009765625,2436.8798828125,2867100,2436.8798828125,-0.004029895886456858
99,2020-05-26,2462.0,2414.06005859375,2458.0,2421.860107421875,3568200,2421.860107421875,-0.0061635271793906155
100,2020-05-27,2413.580078125,2330.0,2404.989990234375,2410.389892578125,5056900,2410.389892578125,-0.004736117832982667
101,2020-05-28,2436.969970703125,2378.22998046875,2384.330078125,2401.10009765625,3190200,2401.10009765625,-0.0038540631747915333
102,2020-05-29,2442.3701171875,2398.199951171875,2415.93994140625,2442.3701171875,3509900,2442.3701171875,0.01718796295561953
103,2020-06-01,2476.929931640625,2444.169921875,2448.0,2471.0400390625,2928900,2471.0400390625,0.011738565614295426
104,2020-06-02,2473.530029296875,2445.31005859375,2467.0,2472.409912109375,2529900,2472.409912109375,0.000554371044264812
105,2020-06-03,2488.0,2461.169921875,2468.010009765625,2478.39990234375,2671000,2478.39990234375,0.0024227334654489674
106,2020-06-04,2507.5400390625,2450.010009765625,2477.429931640625,2460.60009765625,2948700,2460.60009765625,-0.007181974414487091
107,2020-06-05,2488.64990234375,2437.1298828125,2444.510009765625,2483.0,3306400,2483.0,0.009103430648924382
108,2020-06-08,2530.0,2487.340087890625,2500.199951171875,2524.06005859375,3970700,2524.06005859375,0.016536471443314493
109,2020-06-09,2626.429931640625,2525.0,2529.43994140625,2600.860107421875,5176000,2600.860107421875,0.0304271875649873
110,2020-06-10,2722.35009765625,2626.260009765625,2645.0,2647.449951171875,4946000,2647.449951171875,0.017913244782774118
111,2020-06-11,2671.3798828125,2536.22998046875,2603.5,2557.9599609375,5800100,2557.9599609375,-0.03380233503366625
112,2020-06-12,2621.47998046875,2503.35009765625,2601.2099609375,2545.02001953125,5436100,2545.02001953125,-0.00505869583725127
113,2020-06-15,2584.0,2508.0,2526.60009765625,2572.679931640625,3865100,2572.679931640625,0.010868249324997192
114,2020-06-16,2620.0,2576.0,2620.0,2615.27001953125,3585600,2615.27001953125,0.016554755749762062
115,2020-06-17,2655.0,2631.820068359375,2647.5,2640.97998046875,2959300,2640.97998046875,0.00983070992497681
116,2020-06-18,2659.639892578125,2636.110107421875,2647.010009765625,2653.97998046875,2487800,2653.97998046875,0.0049224152004714306
117,2020-06-19,2697.429931640625,2659.0,2678.080078125,2675.010009765625,5777000,2675.010009765625,0.0079239592806426
118,2020-06-22,2715.0,2669.0,2684.5,2713.820068359375,3208800,2713.820068359375,0.014508378829262814
119,2020-06-23,2783.110107421875,2718.0400390625,2726.02001953125,2764.409912109375,4231700,2764.409912109375,0.01864156151685603
120,2020-06-24,2796.0,2721.0,2780.0,2734.39990234375,4526600,2734.39990234375,-0.010855846534975733
121,2020-06-25,2756.22998046875,2712.139892578125,2739.550048828125,2754.580078125,2968700,2754.580078125,0.00738011135970007
122,2020-06-26,2782.570068359375,2688.0,2775.06005859375,2692.8701171875,6500800,2692.8701171875,-0.022402674522900456
123,2020-06-29,2696.800048828125,2630.080078125,2690.010009765625,2680.3798828125,4223400,2680.3798828125,-0.004638260974890618
124,2020-06-30,2769.6298828125,2675.030029296875,2685.070068359375,2758.820068359375,3769700,2758.820068359375,0.02926457777491165
125,2020-07-01,2895.0,2754.0,2757.989990234375,2878.699951171875,6363400,2878.699951171875,0.043453316940597286
126,2020-07-02,2955.56005859375,2871.10009765625,2912.010009765625,2890.300048828125,6593400,2890.300048828125,0.004029630685034702
127,2020-07-06,3059.8798828125,2930.0,2934.969970703125,3057.0400390625,6880600,3057.0400390625,0.05768950884596902
128,2020-07-07,3069.550048828125,2990.0,3058.550048828125,3000.1201171875,5257500,3000.1201171875,-0.01861929223944858
129,2020-07-08,3083.969970703125,3012.429931640625,3022.610107421875,3081.110107421875,5037600,3081.110107421875,0.026995582533642093
130,2020-07-09,3193.8798828125,3074.0,3115.989990234375,3182.6298828125,6388700,3182.6298828125,0.032949090376900525
131,2020-07-10,3215.0,3135.699951171875,3191.760009765625,3200.0,5486000,3200.0,0.00545778737304814
132,2020-07-13,3344.2900390625,3068.389892578125,3251.06005859375,3104.0,7720400,3104.0,-0.030000000000000027
133,2020-07-14,3127.3798828125,2950.0,3089.0,3084.0,7231900,3084.0,-0.006443298969072142
134,2020-07-15,3098.35009765625,2973.179931640625,3080.22998046875,3008.8701171875,5788900,3008.8701171875,-0.02436118119730868
135,2020-07-16,3032.0,2918.22998046875,2971.06005859375,2999.89990234375,6394200,2999.89990234375,-0.00298125691518214
136,2020-07-17,3024.0,2948.449951171875,3009.0,2961.969970703125,4761300,2961.969970703125,-0.012643732416202091
137,2020-07-20,3201.360107421875,2994.02001953125,3000.199951171875,3196.840087890625,7598200,3196.840087890625,0.0792952391518491
138,2020-07-21,3240.580078125,3105.719970703125,3232.489990234375,3138.2900390625,6121300,3138.2900390625,-0.018314975794350152
139,2020-07-22,3150.0,3065.260009765625,3125.0,3099.909912109375,4104200,3099.909912109375,-0.01222963030038815
140,2020-07-23,3098.27001953125,2970.0,3098.27001953125,2986.550048828125,5656900,2986.550048828125,-0.03656876054314517
141,2020-07-24,3031.580078125,2888.0,2930.0,3008.909912109375,5632400,3008.909912109375,0.007486853699312235
142,2020-07-27,3098.0,3015.77001953125,3062.0,3055.2099609375,4170500,3055.2099609375,0.015387648743417026
143,2020-07-28,3077.090087890625,2995.760009765625,3054.27001953125,3000.330078125,3126700,3000.330078125,-0.017962720570490642
144,2020-07-29,3039.159912109375,2996.77001953125,3030.989990234375,3033.530029296875,2974100,3033.530029296875,0.011065432904843187
145,2020-07-30,3092.0,3005.0,3014.0,3051.8798828125,6128300,3051.8798828125,0.006049010010914069
146,2020-07-31,3246.820068359375,3151.0,3244.0,3164.679931640625,8085500,3164.679931640625,0.03696084156633739
147,2020-08-03,3184.0,3104.0,3180.510009765625,3111.889892578125,5074700,3111.889892578125,-0.01668100414664453
148,2020-08-04,3167.239990234375,3101.2099609375,3101.2099609375,3138.830078125,4694300,3138.830078125,0.008657178266855636
149,2020-08-05,3213.590087890625,3127.300048828125,3143.77001953125,3205.030029296875,3916500,3205.030029296875,0.021090645088828852
150,2020-08-06,3247.469970703125,3165.429931640625,3194.360107421875,3225.0,3940600,3225.0,0.006230821714798829
151,2020-08-07,3240.81005859375,3140.669921875,3224.010009765625,3167.4599609375,3936100,3167.4599609375,-0.017841872577519347
152,2020-08-10,3172.510009765625,3101.52001953125,3170.31005859375,3148.159912109375,3167300,3148.159912109375,-0.0060932258232595515
153,2020-08-11,3159.219970703125,3073.0,3113.199951171875,3080.669921875,3718100,3080.669921875,-0.021437916789034506
154,2020-08-12,3174.389892578125,3101.419921875,3108.0,3162.239990234375,3522100,3162.239990234375,0.026478029268948378
155,2020-08-13,3217.52001953125,3155.0,3182.989990234375,3161.02001953125,3149000,3161.02001953125,-0.00038579320573151055
156,2020-08-14,3178.239990234375,3120.0,3178.179931640625,3148.02001953125,2751700,3148.02001953125,-0.004112596541520075
157,2020-08-17,3194.969970703125,3154.179931640625,3173.1201171875,3182.409912109375,2691200,3182.409912109375,0.010924292845903016
158,2020-08-18,3320.0,3205.820068359375,3212.0,3312.489990234375,5346000,3312.489990234375,0.04087470870111143
159,2020-08-19,3315.89990234375,3256.0,3303.010009765625,3260.47998046875,4185100,3260.47998046875,-0.015701182469669894
160,2020-08-20,3312.6201171875,3238.0,3252.0,3297.3701171875,3332500,3297.3701171875,0.01131432701311863
161,2020-08-21,3314.39990234375,3275.389892578125,3295.0,3284.719970703125,3575900,3284.719970703125,-0.003836435108826919
162,2020-08-24,3380.320068359375,3257.56005859375,3310.14990234375,3307.4599609375,4666300,3307.4599609375,0.006922961603179623
163,2020-08-25,3357.39990234375,3267.0,3294.989990234375,3346.489990234375,3992800,3346.489990234375,0.011800605225108063
164,2020-08-26,3451.739990234375,3344.570068359375,3351.110107421875,3441.85009765625,6508700,3441.85009765625,0.02849556033340961
165,2020-08-27,3453.0,3378.0,3450.050048828125,3400.0,4264800,3400.0,-0.012159186620227302
166,2020-08-28,3433.3701171875,3386.5,3423.0,3401.800048828125,2897000,3401.800048828125,0.000529426125919219
167,2020-08-31,3495.0,3405.0,3408.989990234375,3450.9599609375,4185900,3450.9599609375,0.014451146864528308
168,2020-09-01,3513.8701171875,3467.0,3489.580078125,3499.1201171875,3432200,3499.1201171875,0.013955582445215331
169,2020-09-02,3552.25,3486.68994140625,3547.0,3531.449951171875,3931500,3531.449951171875,0.009239418168462521
170,2020-09-03,3488.409912109375,3303.0,3485.0,3368.0,8161100,3368.0,-0.04628409107642484
171,2020-09-04,3381.5,3111.1298828125,3318.0,3294.6201171875,8781800,3294.6201171875,-0.021787376131977454
172,2020-09-08,3250.85009765625,3130.0,3144.0,3149.840087890625,6094200,3149.840087890625,-0.04394437724142486
173,2020-09-09,3303.179931640625,3185.0,3202.989990234375,3268.610107421875,5188700,3268.610107421875,0.0377066823131289
174,2020-09-10,3349.889892578125,3170.550048828125,3307.219970703125,3175.110107421875,5330700,3175.110107421875,-0.028605430726562964
175,2020-09-11,3217.340087890625,3083.97998046875,3208.68994140625,3116.219970703125,5094000,3116.219970703125,-0.0185474313413867
176,2020-09-14,3187.389892578125,3096.0,3172.93994140625,3102.969970703125,4529600,3102.969970703125,-0.004251946308209575
177,2020-09-15,3175.02001953125,3108.919921875,3136.159912109375,3156.1298828125,4021500,3156.1298828125,0.01713194539788887
178,2020-09-16,3187.239990234375,3074.14990234375,3179.989990234375,3078.10009765625,4512200,3078.10009765625,-0.024723249059292796
179,2020-09-17,3029.429931640625,2972.550048828125,3009.25,3008.72998046875,6449100,3008.72998046875,-0.022536667095498397
180,2020-09-18,3037.800048828125,2905.5400390625,3031.739990234375,2954.909912109375,8892600,2954.909912109375,-0.017887968913378516
181,2020-09-21,2962.0,2871.0,2906.5,2960.469970703125,6117900,2960.469970703125,0.0018816338768787855
182,2020-09-22,3133.989990234375,3000.199951171875,3033.840087890625,3128.989990234375,6948800,3128.989990234375,0.056923401081222735
183,2020-09-23,3127.0,2992.3798828125,3120.429931640625,2999.860107421875,5652700,2999.860107421875,-0.041268870535066005
184,2020-09-24,3069.300048828125,2965.0,2977.7900390625,3019.7900390625,5529400,3019.7900390625,0.006643620344600976
185,2020-09-25,3101.5400390625,2999.0,3054.860107421875,3095.1298828125,4615200,3095.1298828125,0.024948702649999266
186,2020-09-28,3175.0400390625,3117.169921875,3148.85009765625,3174.050048828125,4224200,3174.050048828125,0.025498175845180215
187,2020-09-29,3188.260009765625,3132.5400390625,3175.389892578125,3144.8798828125,3495800,3144.8798828125,-0.009190203546536657
188,2020-09-30,3212.8798828125,3133.989990234375,3141.139892578125,3148.72998046875,4896100,3148.72998046875,0.001224243150681703
189,2020-10-01,3224.0,3172.0,3208.0,3221.260009765625,4971900,3221.260009765625,0.023034693272135476
190,2020-10-02,3195.800048828125,3123.0,3153.6298828125,3125.0,5613100,3125.0,-0.02988271964194189
191,2020-10-05,3202.530029296875,3140.85009765625,3145.840087890625,3199.199951171875,3775300,3199.199951171875,0.023743984375000027
192,2020-10-06,3182.0,3090.0,3165.0,3099.9599609375,5086900,3099.9599609375,-0.031020252484694866
193,2020-10-07,3200.0,3132.389892578125,3135.0,3195.68994140625,4309400,3195.68994140625,0.030881037715015935
194,2020-10-08,3233.2900390625,3174.989990234375,3224.989990234375,3190.550048828125,3174100,3190.550048828125,-0.0016083827506316872
195,2020-10-09,3288.989990234375,3197.830078125,3210.0,3286.64990234375,4907900,3286.64990234375,0.030120152338911632
196,2020-10-12,3496.239990234375,3339.550048828125,3349.93994140625,3442.929931640625,8364200,3442.929931640625,0.04754994719255912
197,2020-10-13,3492.3798828125,3424.219970703125,3467.989990234375,3443.6298828125,5744700,3443.6298828125,0.0002033010214474995
198,2020-10-14,3464.8798828125,3340.0,3447.0,3363.7099609375,5812700,3363.7099609375,-0.02320804633328577
199,2020-10-15,3355.8798828125,3280.0,3292.010009765625,3338.64990234375,5223400,3338.64990234375,-0.007450124679229342
200,2020-10-16,3399.659912109375,3160.0,3363.22998046875,3272.7099609375,6474400,3272.7099609375,-0.019750480983333984
201,2020-10-19,3329.0,3192.739990234375,3299.610107421875,3207.2099609375,5223600,3207.2099609375,-0.020013994757188014
202,2020-10-20,3266.0,3192.010009765625,3222.280029296875,3217.010009765625,4509700,3217.010009765625,0.003055630578442159
203,2020-10-21,3233.8798828125,3160.0,3212.5,3184.93994140625,4592700,3184.93994140625,-0.009968905369278414
204,2020-10-22,3198.75,3121.93994140625,3189.8701171875,3176.39990234375,4212000,3176.39990234375,-0.0026813815078501335
205,2020-10-23,3205.330078125,3140.0,3191.0,3204.39990234375,3466700,3204.39990234375,0.008815010974952964
206,2020-10-26,3282.97998046875,3153.300048828125,3198.739990234375,3207.0400390625,5901200,3207.0400390625,0.0008239098736768646
207,2020-10-27,3291.659912109375,3211.300048828125,3224.93994140625,3286.330078125,4291000,3286.330078125,0.024723744666960368
208,2020-10-28,3264.02001953125,3162.469970703125,3249.300048828125,3162.780029296875,5588300,3162.780029296875,-0.037595142877010046
209,2020-10-29,3257.25,3164.0,3201.27001953125,3211.010009765625,6596500,3211.010009765625,0.015249236438195313
210,2020-10-30,3167.0,3019.0,3157.75,3036.14990234375,8386400,3036.14990234375,-0.05445641928554379
211,2020-11-02,3079.7099609375,2950.1201171875,3061.739990234375,3004.47998046875,7257400,3004.47998046875,-0.010430948040659138
212,2020-11-03,3074.89990234375,2980.97998046875,3018.530029296875,3048.409912109375,4897900,3048.409912109375,0.014621475904715853
213,2020-11-04,3244.85009765625,3139.72998046875,3159.989990234375,3241.159912109375,6839000,3241.159912109375,0.06322968549417451
214,2020-11-05,3366.800048828125,3288.8798828125,3319.969970703125,3322.0,5789300,3322.0,0.024941715337338577
215,2020-11-06,3322.0,3232.0,3304.639892578125,3311.3701171875,4647300,3311.3701171875,-0.003199844314418998
216,2020-11-09,3289.0,3112.110107421875,3231.030029296875,3143.739990234375,7190400,3143.739990234375,-0.0506225885421413
217,2020-11-10,3114.0,3019.47998046875,3095.02001953125,3035.02001953125,6591000,3035.02001953125,-0.03458300337841225
218,2020-11-11,3139.14990234375,3050.0,3061.780029296875,3137.389892578125,4366900,3137.389892578125,0.03372955446359316
219,2020-11-12,3175.8798828125,3086.050048828125,3159.949951171875,3110.280029296875,4362000,3110.280029296875,-0.00864089711813687
220,2020-11-13,3141.719970703125,3085.389892578125,3122.0,3128.81005859375,3756200,3128.81005859375,0.005957672338932074
221,2020-11-16,3142.699951171875,3072.68994140625,3093.199951171875,3131.06005859375,3808700,3131.06005859375,0.0007191232314727181
222,2020-11-17,3189.25,3135.260009765625,3183.5400390625,3135.659912109375,3444700,3135.659912109375,0.0014691042105692276
223,2020-11-18,3140.0,3105.10009765625,3134.0,3105.4599609375,2916800,3105.4599609375,-0.009631130932040155
224,2020-11-19,3125.0,3080.919921875,3105.31005859375,3117.02001953125,3010300,3117.02001953125,0.003722494812092192
225,2020-11-20,3132.889892578125,3098.050048828125,3117.02001953125,3099.39990234375,3374400,3099.39990234375,-0.005652872640243722
226,2020-11-23,3139.75,3065.4599609375,3116.699951171875,3098.389892578125,4708900,3098.389892578125,-0.0003258726842125803
227,2020-11-24,3134.25,3086.260009765625,3100.5,3118.06005859375,3602100,3118.06005859375,0.006348512194266798
228,2020-11-25,3198.0,3140.260009765625,3141.8701171875,3185.070068359375,3790400,3185.070068359375,0.021490929778898105
229,2020-11-27,3216.18994140625,3190.050048828125,3211.260009765625,3195.340087890625,2392900,3195.340087890625,0.0032244249924899826
230,2020-11-30,3228.389892578125,3125.550048828125,3208.47998046875,3168.0400390625,4063900,3168.0400390625,-0.00854370679715255
231,2020-12-01,3248.949951171875,3157.179931640625,3188.5,3220.080078125,4537000,3220.080078125,0.01642657239833989
232,2020-12-02,3232.0,3173.260009765625,3221.64990234375,3203.530029296875,3129300,3203.530029296875,-0.005139638899216981
233,2020-12-03,3228.639892578125,3181.31005859375,3205.4599609375,3186.72998046875,2892000,3186.72998046875,-0.005244230169371145
